0000779152,426281101
0001160990,72200U506
0000844161,16444H102
0001058239,95766J102
0001173658,560909103
0001206133,81220W103
0001527349,161151105
0001608742,67075F105
0001616101,87159G100
0001582313,98420N105
0000833021,59318T109
0000352825,350060109
0000029332,255519100
0001564180,Y48125101
0000845289,41754V103
0001195738,670651108
0001467434,71674W402
0001364962,45321L100
0001285785,20213412
0001381640,G5974W103
0001159281,33832D106
0001462418,L0175J104
0001523836,53225G102
0001511337,11585610
0000353230,681904108
0000912750,651290108
0000789132,84760C107
0000230498,12188867
0000020629,585313
0001348324,50185U105
0001450011,72201R304
0001116578,157113811
0000090168,678539
0000849869,827048109
0001426945,27875t101
0001403475,422338
0000914156,902673102
0000093859,157666
0000792130,237917208
0000862861,03814F205
0001137774,38247251
0001082526,80908T101
0001018840,002896207
0000007332,845467109
0000892553,16115Q308
0001022469,247850100
0000887733,153527106
0001528396,40171V100
0001020477,77866T107
0000886137,317923100
0001070336,00448Q201
0001020710,233377407
0001182129,05334D107
0001135185,049164205
0001534992,31660B101
0001043337,86183P102
0001141807,31986N102
0000351817,870738101
0001123979,81724Q107
0000005768,743453
0001479238,67074R100
0001618756,76131D103
0000884940,858375108
0001487198,04530L104
0000065312,262432107
0001611983,530307107
0001543098,19189U106
0000832327,09247F100
0001285785,61945C103
0000878526,639050103
0001487986,420031106
0001371781,98145W208
0000754813,42227G202
0000801961,552738106
0000927628,34667040
0001039171,656567401
0000819689,042698308
0001201792,02913V103
0001410471,44984A105
0001471261,19075F106
0001017673,260174107
0000009389,058498106
0000773141,552676108
0000093676,855668109
0000785956,466032109
0000933036,76009N100
0000885538,390607109
0000318300,838087
0001512920,852066109
0000002809,008474108
0001383183,20009T303
0001562594,53633A101
0001450445,670695105
0000927807,460927106
0000075659,588056101
0001185348,69354N106
0001309082,549333201
0001111928,44980X109
0000100591,04010E109
0001500096,48661E108
0000717954,904708104
0001109345,M7516K103
0000834285,760416107
0001022079,14467029
0000865415,006854103
0000811156,24776514
0001599891,86777J108
0000819050,925602104
0001346830,140755109
0001490983,13466Y105
0001471266,417429107
0001202806,31423M105
0000727273,127537207
0001546383,Y0192H103
0000922864,11197165
0001090633,J24210106
0001352010,29414B104
0000881890,002567105
0000008063,046433108
0001030894,11562008
0000752294,285848107
0001028918,69478X105
0000013573,102565108
0000903571,38119T104
0000700564,11472271
0001113809,120076104
0001190723,88031M109
0000799694,68230m209
0000785787,284436
0000882152,09254M105
0001298946,252784301
0000919708,25160F109
0001282543,008272106
0001050377,69318J100
0001065696,21229778
0001173293,66987G102
0001418091,90184L102
0000895523,95766L107
0001340786,35952W103
0001598968,03673L103
0000863436,08160H101
0000046080,418056107
0000866121,018804104
0000828916,948741103
0001332551,10440487
0001549346,825690100
0001469392,67074M101
0001338613,75885Y107
0001095052,72765Q205
0001294250,752182105
0001163370,459179
0001096343,570535104
0000912242,13211177
0001140411,72200N106
0000931584,913837100
0001289236,18070183
0001601548,92242T101
0000746210,379887201
0001162194,34385P108
0000083402,761195205
0001200375,192005106
0001477246,785135104
0001576018,G8827U100
0001102934,12709P103
0000031107,276317104
0000877463,46131J103
0001036960,303726103
0001350381,45773Y105
0001439288,76169B102
0001265888,64126X201
0001308648,32076V103
0001564709,897871109
0000792641,09057G602
0001040426,87162H103
0000727346,37953J107
0000766704,42217K106
0001299901,89255N203
0000883241,14566597
0000052827,10037271
0000049600,277276101
0000703361,11555538
0000903127,737464107
0001334388,707887105
0000892482,700671
0001388319,09062F20
0001396279,42833L108
0001476045,16208T102
0001441236,18538R103
0000003116,009728106
0000772897,448407106
0001000683,093698108
0001544229,29285W104
0000754737,12181935
0001018724,023135106
0000724004,59064R109
0001584952,268785102
0001165002,961765104
0001320854,357023100
0000055242,489170100
0000315374,521148
0000939767,14495656
0001477200,773111109
0000915191,303901102
0001163302,912909108
0001302707,44044K309
0000820736,685564106
0001095315,717098107
0001409493,61575112
0001001426,713831105
0000350563,18607746
0000072170,45671Q204
0001324424,30212P303
0000831259,93342807
0000025232,222795106
0001083839,67066V101
0001175609,84856M209
0001578086,651717100
0001336917,904311107
0000924383,50213V109
0001296435,640079109
0000103145,922417100
0000883237,611262
0000890846,917277204
0000830524,16150R104
0001087423,756577102
0001031296,27225794
0001291361,M87245102
0001267890,40167K100
0001162027,01864U106
0001576044,74735R115
0001513971,857030100
0001495240,376549101
0001499849,P18023104
0000732712,216544626
0000050292,44949K107
0001452477,74965J601
0001356576,868459108
0000712034,00081T108
0001329799,85223W101
0001617977,40449J103
0001564708,65249B109
0000869187,058823105
0001174610,74348A590
0000878560,16805034
0000920321,15670S105
0000833251,67062T100
0000004127,15133880
0001321741,376546107
0001068717,74973W107
0000726728,21869419
0001160958,45772F107
0001325670,733719
0001534504,69318G106
0001055160,55272X102
0000899923,62855J104
0001313918,12547R105
0001395857,895945103
0001563699,22357R103
0001563665,470654
0000080172,637215104
0001053691,76132G105
0001013272,669549107
0001442711,23254W104
0001142701,911268209
0001504222,42969X108
0001207179,G9456A100
0001432150,37517Y103
0000860748,913275103
0000909791,904034105
0000800166,54783705
0000029669,18649807
0000888504,521050104
0000751085,559424403
0001001385,667746101
0001530721,G60754101
0000949428,18449C401
0001415336,98933Q108
0000315449,903213106
0001302343,28140H203
0001329377,33735G107
0000067625,609720107
0001001288,529771107
0000885978,759072
0000740260,26255056
0001402829,68628V308
0001524741,90346E103
0000921671,36239Q406
0000924719,832156103
0000036966,16631143
0000732834,212015101
0001323468,37946R109
0001223786,67059L102
0001356949,44244K109
0001191255,820873750
0001490906,14057J101
0001088825,888706108
0001062579,G02602103
0001083712,58400W103
0001162556,260095104
0001134115,46050R102
0001017491,652903105
0001572910,718549207
0000021510,192479103
0001533924,59804T100
0000884216,09254Y109
0001474042,Y0553W103
0001144215,00508Y102
0001415995,45409B800
0001294157,26139J107
0000751365,927651109
0001157842,19247L106
0001508655,87265K102
0000799165,872417308
0001551739,407015106
0001365038,24802N109
0000035527,57083388
0001594337,21887L107
0000936340,13775011
0001002047,64110D104
0001224608,13210710
0001172139,06846N104
0000946394,M39927104
0001214816,G0692U109
0001131227,440543106
0000920371,829073105
0000830622,746909100
0001080034,21249J105
0001171486,63900P103
0001620928,762819100
0000885978,90337L108
0000006951,038222105
0000108772,72850594
0001489096,88362T103
0001062613,305560302
0000827773,746853100
0001094038,876033309
0000883945,902925106
0001022408,294268107
0000354655,872391107
0001520744,550283105
0001363851,16284981
0001405227,517815205
0000353020,00770F104
0001097149,016255101
0000217410,77602761
0000069633,630402105
0000714395,829845
0001454979,6706EB106
0001495536,29272A107
0000072331,655663102
0001181505,72201E105
0000800240,41244852
0001517401,70469L100
0001616707,94419L101
0000949858,68230A106
0001395325,27829G106
0001563411,N22035104
0000832101,45167R104
0001002135,957541105
0001078217,05155C105
0001524931,171604101
0000008855,027284108
0001357326,768573107
0001571329,14054R106
0000092230,582757308
0001297401,26153C103
0001273636,03820J100
0001253327,27828G107
0001076682,560690208
0001013871,629377508
0000786035,529900102
0001372920,647581107
0000946673,06652V208
0000890541,P16994132
0001099941,553829102
0001051003,09255R103
0001099590,58733R102
0001491675,19919579
0001008848,00484M106
0000930667,464286392
0000827809,746927102
0001090012,29060493
0001524472,98419M100
0001290900,202608105
0001136869,11184659
0001224450,19247X100
0000751364,10934450
0000350846,868607102
0000002034,004446100
0000930667,464286707
0001603016,Y3262R100
0000775368,017175100
0000929058,309226706
0000701818,496902404
0000922863,74756M102
0001606363,39260X100
0001595353,M47238106
0000906107,31453549
0001463172,98936J101
0000046250,420261109
0001510400,11177613
0001110805,67058H102
0000008858,053807103
0001595974,8112V102
0001017290,827692104
0001585738,30233N105
0000864415,003244100
0000910108,23281762
0001010858,30255X106
0001133311,948260
0000020286,11738008
0000357301,898349105
0000033213,12603525
0001519751,34964C106
0000007536,042735100
0000766704,32606490
0001012100,81211K100
0001607310,N51488117
0001576263,60468T105
0001101396,247368103
0000723254,172908105
0001092699,78463M107
0001286597,26567276
0001499686,05381L101
0000912093,14696721
0000320340,45816D100
0000889348,125919308
0001216583,67073B106
0000031347,27874N105
0001358483,300415106
0001450893,50187X107
0000712515,285512109
0000203077,19367576
0001574540,71943U104
0001108046,022201206
0001332349,112463104
0001517302,04316A108
0001196875,27828T109
0001095651,45031U101
0000799167,573075108
0001579471,85571W109
0000858877,260459322
0001426800,045396108
0001227862,95766A101
0000041719,377316104
0001073429,90333L201
0000759828,410142103
0000095521,25085011
0001360565,96327X101
0001304409,04686K108
0000912728,349853101
0001102993,538146101
0001316625,827061108
0000101984,913483103
0001113148,45665G303
0001499807,48273J107
0000833079,59001A102
0001021604,M8791A
0000823768,27013916
0001594686,16185628
0001391636,23247W104
0001178841,64124K102
0001377757,04341Y105
0001372299,43358V109
0000708819,580037109
0001423221,747619104
0001082038,266605104
0001505512,75915k101
0001504461,62913M107
0001289419,617700109
0000020629,125906107
0001066104,21988R102
0000074260,19447057
0001508931,30051B100
0001041548,04957F101
0001460235,614196
0001488075,46118H104
0000931948,10742772
0001044435,872391107
0001159036,40637H109
0001392380,374396109
0000716314,629822
0001054905,45768S105
0001159297,13162851
0001137440,09248J101
0001178819,248356107
0001024478,10677867
0000817473,22547854
0001094810,549635
0001454389,86181Q300
0000835324,948538
0001510337,33737J190
0001523854,952678100
0001285890,92912T100
0001001082,25470M109
0000024090,174740100
0000783325,20911873
0001452580,28239Q205
0000050493,457030104
0001358403,079481107
0001377053,047438304
0001100663,22823725
0000082811,758750103
0000799195,530158104
0001388141,617477104
0001069258,50077B207
0001293153,25030W100
0001091596,23283B204
0000749038,550143
0000852772,24869P104
0000769397,11711892
0001177648,29251M106
0000890491,067774109
0001335239,29413V309
0000721683,891906109
0001339048,959319104
0001410172,78112T107
0001034760,967590100
0001368458,79546E104
0001555365,10964618
0001490165,29482P100
0000896156,297602104
0000063908,67173115
0000721683,11263174
0000706129,440407104
0001433660,477839104
0000071691,10866871
0001582244,219381100
0001466085,45378A106
0000039368,359694106
0001393052,922475108
0000836157,535555106
0001533040,74979C303
0001617898,482539103
0000080420,828385
0001347452,96040V101
0001567345,42365Q103
0001037540,13855849
0001023734,055639108
0001158289,67071B108
0000099106,893247304
0001042074,23257D103
0001077183,64049M209
0001022671,17177257
0000887730,488360207
0001377789,05366Y102
0000039047,358748101
0000805267,87911J103
0000225263,651824104
0000049071,444859102
0000868857,11201762
0000815097,15651916
0001019361,775043102
0000741516,519677
0001060523,14964U108
0000102037,913456109
0001561894,41068x100
0001169652,159179100
0001450011,72201R833
0001132651,031001100
0001338561,6706EW100
0000874499,402635304
0001337013,45685K102
0001037676,18907540
0000826154,687380105
0001173557,50208C108
0001487952,92835K103
0000855658,518415104
0001393883,253017107
0001428336,42226A107
0001522727,90290N109
0001333170,67072V103
0001572236,58436r201
0001133421,18158299
0001571498,29428V104
0001110803,452327109
0001517396,M85548101
0001488419,829355205
0000891014,603158106
0001383701,20600T108
0001046327,75605L708
0001319229,89376V100
0001024795,866942105
0000023194,205768203
0001533455,009617101
0001003078,553530106
0000068505,18051444
0000859163,002444107
0000795266,48666K109
0001297996,10933302
0000907573,246101109
0001378453,894174101
0000731657,848565107
0001568832,74937W102
0001444662,36191C205
0000932699,395379308
0001164727,33118556
0000046250,947771
0001577916,74051N102
0001597095,89977P106
0000764579,124769209
0001143068,11380415
0000918608,124169393
0000854775,253798102
0001357277,516683109
0000915389,10131799
0000907654,00211Y100
0000837465,131193104
0001596967,60786M105
0000016918,21036P108
0000703351,109641100
0000915912,12208786
0001096325,10369005
0000843212,025636200
0001550695,71377E105
0001325670,843395104
0000931148,384313102
0000278041,460321201
0001505155,91544A109
0001569134,874697105
0000910073,38107393
0001490660,57063L107
0001453593,05644R200
0000841071,257287102
0001012019,781846209
0001517936,33738D101
0001336050,09255K108
0000074208,902653104
0000202947,140430109
0000098222,886423102
0000889609,210502100
0001303390,85207D103
0001549872,20585P105
0001070412,19047146
0001038190,09253P109
0000885732,67063R103
0000894315,23317H102
0000095953,871565107
0001180262,G4412G101
0001074685,27826W104
0000836429,87160G107
0000072741,25976435
0001337885,246911101
0001067983,87417036
0001472343,775431109
0001116132,23832647
0001308927,27828X100
0001513818,92529L102
0001608269,82936K102
0001142417,65336K103
0000716314,384556106
0001373060,602675100
0001294924,46123D205
0001045609,44693378
0000814549,278715206
0001393612,38922610
0000873044,750459109
0000059478,532457108
0000916793,M84116108
0001104358,883150
0000722392,726900103
0001090727,46216381
0001327811,98138H101
0001075415,18198833
0000088948,750683
0000886744,11201887
0001499832,892231101
0001031516,59047R101
0001490054,03783a104
0001001115,37364X109
0001129633,343736
0000720500,032332504
0001355444,29082A107
0001137887,67070X101
0001122904,64111Q104
0000004904,36630319
0001176197,09249R102
0000018748,155123102
0001067837,293639100
0000887226,71361F100
0001547459,63888U108
0000022444,11912582
0000913353,33761N109
0001525287,849343108
0000313716,412324303
0000912183,229678107
0001375576,53680P100
0001514743,44951J105
0001601347,72143J105
0000914208,G491BT108
0001339605,404030108
0001004315,233517774
0001448431,68401U105
0000882151,09254W103
0001177162,27827Y109
0000858655,420877201
0001264089,61213251
0000201461,178566105
0000077877,69327R101
0001287498,27828V104
0000015615,576323109
0000830160,25155R100
0000813672,127387108
0000867840,740294301
0001528811,92829B101
0001145460,01449J105
0000109177,41146A106
0000921082,10711128
0001030749,402629208
0000825411,81783K108
0001050446,801376
0001050007,650624
0001064642,78464A680
0000773910,43286886
0001333849,47009M400
0001368993,93041P308
0001399249,74731Q103
0001125920,82568P304
0000812128,800013104
0001104485,665531109
0001098972,00847G705
0000930667,464286566
0001318482,20141231
0001524358,57164Y107
0001037760,15670R107
0000020740,179895107
0001006837,404139107
0001564708,24723545
0001466301,189464100
0001313510,36465a307
0001576940,156504300
0001376321,16949H102
0001535929,45685E106
0001057861,26200S101
0001209466,739371102
0001594109,400110102
0001385145,M2196U109
0001472215,670735109
0001590955,70432V102
0001053706,12618T105
0001611110,58503T106
0001329377,33736Q104
0000060519,546347105
0000811156,125896100
0001274057,14543640
0001447028,87911B209
0001538375,G57279104
0001340282,777779307
0000866095,00306J109
0001083220,98400M101
0001049606,20563P101
0000875357,05561Q201
0000100885,49848425
0001525221,26885G109
0000096885,879165207
0001528129,516806106
0000110621,10051488
0000915862,698657103
0001092914,049392103
0000929887,037604105
0001562834,112792106
0000875809,143474235
0001611988,31679P109
0000929351,535919203
0001307579,53632A102
0001070523,204046106
0001528356,372284307
0001383571,37954N206
0001415305,320697105
0000923796,36159R103
0001438533,761299106
0001042173,808760102
0000048039,20048364
0001094814,146534102
0000077159,707882106
0001123452,40051E202
0000891532,714157203
0000320174,055662100
0001082754,87817A107
0000058492,12264525
0001353613,23130A102
0001468516,00184X105
0000720858,461804106
0001170534,60671Q104
0001067428,S04255196
0001507385,59780593
0001368519,656844107
0001363829,123114
0001042893,262037104
0000081362,747316107
0000919956,255104101
0001393818,09253U108
0001367064,30225N105
0000795266,10043615
0001159039,09248K108
0001009759,21616801
0000354190,12698653
0001583744,03879N101
0000883265,46131T101
0000700733,10698653
0001053988,09254X101
0000866609,12011354
0001270131,50208A102
0000912603,806882106
0001094366,M81873107
0001021561,67018T105
0001396446,13813308
0001565381,26203D101
0001040719,93317W102
0000835324,785060104
0001520048,29269K100
0000926282,00738A106
0001552275,86765K109
0001065865,13740611
0001314966,09250W107
0001481028,44915H104
0001411179,75657W107
0001171012,904572203
0001100412,11409558
0000008858,11620307
0001331520,436893200
0001469372,55826P100
0000106040,16516089
0000798949,909218109
0001376972,43713W107
0001514991,00164V103
0001562463,320557101
0001168220,90403T100
0000799850,03062T105
0000827052,22454061
0000070866,10895676
0000886043,95766M600
0000805305,11604684
0000921112,15287858
0001352302,37250U201
0001090872,22918085
0000086312,27006945
0001089094,09248T109
0001050140,249906108
0001207074,92827P102
0001009672,140781105
0000018498,371532102
0000927355,872386107
0001137888,67070Y109
0000080035,740444104
0000899751,88830M102
0001389030,226378107
0000771266,500600101
0001211583,31447P100
0001498403,09071M106
0001167419,92262A107
0001159040,09248C205
0001517022,00972D105
0001378239,400501102
0001559865,30040P103
0000825202,78080N108
0001360530,92849E101
0001485527,19566B101
0001080014,88338T104
0001010612,871237103
0001215913,41021P103
0001365160,257055103
0001349454,897888103
0001083383,26927H107
0001471256,229894100
0001269238,22943F100
0000910322,046265104
0001320414,81619Q105
0001085706,932096
0001567529,M6240T109
0000861884,759509102
0000080172,453181
0000830122,693366205
0000911109,60740F105
0000891293,12648L106
0001429560,89532E109
0001127371,155685100
0001495231,46603N202
0001059562,502079106
0001100663,10907623
0001297937,701455107
0000853816,515098101
0001334036,227046109
0001094392,781270103
0001522469,50541A108
0000917470,68162K106
0000711377,640491106
0001557421,451731103
0001325879,053588109
0001121702,591018809
0000355948,763165107
0001074952,67066Y105
0001095052,139046525
0000924717,868873100
0000768835,089302103
0000043920,397624107
0001397173,67073G105
0000803647,925297103
0000051434,29045126
0001297587,15168102
0001222719,12811P108
0001295810,17327689
0001421461,46121Y102
0001021635,17560384
0001038186,09255C106
0000109563,03820C105
0001561680,87265H109
0001045126,09254P108
0001051470,22822V101
0000884614,12338020
0001598655,Y2687W108
0001015820,17621191
0000005094,46132L107
0001452477,76970B101
0001399520,88338K103
0001517492,26853A100
0001116284,302043104
0000765880,42680428
0001378564,98954L103
0000017313,140501107
0001308547,25659T107
0001064642,78464A359
0001233681,09249W101
0000704532,630077105
0001605997,66561Y107
0001459862,727517
0000102729,920253101
0000103730,928298108
0001230276,698354107
0000315374,447324104
0001273931,60935Y208
0001267902,902952100
0000754673,780961
0001084991,799353
0001131324,37244c101
0001025835,293712105
0000108312,980745103
0000840883,056032105
0000912147,780915104
0001500435,38268T103
0000052795,035290105
0000796534,419707
0001041859,168905107
0001316625,82706L108
0000926423,822079
0000319201,482480100
0001527622,777149105
0001260041,41013V100
0001383496,33737M201
0001590714,72766Q105
0001289868,557437100
0000893739,413833104
0000051644,26102154
0000896985,25065D100
0000773840,39462731
0001086139,582828208
0001169445,942551
0000729580,986241
0000797465,854305208
0001517496,33829R100
0001124140,30063P105
0000810958,821071
0001394159,11302644
0000918646,26969P108
0000356037,126389105
0001393311,13128373
0001454021,95768A109
0001479750,139794101
0000060519,16222142
0001275014,90385V107
0001345105,P31076105
0000874499,10833268
0001131063,67070A101
0000879407,042797209
0000883237,92828Q109
0000816159,009128307
0001019695,04269E107
0000944480,36191X100
0000888410,09254N103
0001287213,25960R105
0000047111,427866108
0000825542,810186106
0000019584,16359R103
0001360214,45323A201
0000750686,133034108
0001507957,451622104
0001169028,09249K107
0001381054,44887W303
0000085974,783764103
0001061574,39945C109
0000908732,208690548
0000038725,353514102
0000794367,21110627
0001306965,231487090
0000866273,576853105
0001504795,Y09675102
0001535031,89969Q104
0000869405,67062N103
0000708781,14808P109
0001350487,451565
0000012239,84842R304
0000101778,69224027
0000936402,50049055
0001094847,68232J105
0001487918,67103B100
0001230869,G3156P103
0001292556,73179V103
0001451433,67060H108
0000767920,69344F106
0001013131,19031146
0000030305,858494
0001436549,591517107
0001100663,464288323
0000313478,40420K103
0001316656,261608103
0001518419,10148496
0001015647,020283107
0000899715,875465106
0000889900,10621267
0000714310,22095385
0001364250,25960P109
0000352541,11552624
0000055067,487836108
0001454741,27829L105
0000947484,G0450A105
0001020646,26884K309
0001420302,54142L109
0001553326,95727P106
0000853496,000000000
0001473597,78478V100
0001181187,092479104
0001368148,04744L106
0001443669,743713109
0001046050,887098101
0001287865,17176983
0000085961,783549108
0001023731,10001244
0001108109,11270349
0001564822,72348P104
0000878518,876511106
0000863900,592834105
0001526697,037638103
0000832489,373678200
0001133311,89421Q205
0000051548,460335201
0000794685,362397101
0001576427,226718104
0001227857,018825109
0001359111,699357
0000790816,11175262
0001302573,68234X102
0001288992,278279104
0000023795,364208
0001137360,57060U597
0001573698,278284104
0000350894,10488306
0001158172,20564W105
0001424454,779376102
0001261249,00847L100
0001144980,043436104
0000846676,00301W105
0001211759,20786J106
0000888137,48126T104
0000924822,600551204
0001137887,67070X705
0001381531,10045389
0000062996,21197965
0001579762,38147W103
0001405073,03834A103
0001379400,021060207
0001431567,671807105
0001176984,27827X101
0000916540,14369094
0001578685,59564N103
0001599617,67011P100
0000018396,125071100
0001203464,450913108
0001472619,54179W101
0001077771,904214103
0001487952,918809
0001580670,50187T106
0000888491,10728762
0000924901,10252800
0001064642,78464A391
0001460198,49726K105
0000923118,437306103
0001070750,44107P104
0001487101,493723100
0001053532,12748875
0001162027,01864V401
0000020286,172062101
0000023082,10650176
0000814547,303250104
0001076195,53217R207
0001362898,053470100
0001436304,501570105
0001176309,68403P203
0000764622,10396427
0001312073,92342Y109
0001430592,317485100
0000926326,68213N109
0001412914,09255Q105
0001077688,439038100
0001403385,87151Q106
0000016160,128030202
0001450524,657488102
0000833795,43739D307
0000098338,262432107
0001439199,22945C105
0001399250,893716209
0001254419,584045108
0000918965,806037107
0001380509,40418F108
0000860546,22002T108
0000934547,062896105
0001414475,958254104
0001034670,U0508X119
0001036188,74727D306
0000944480,36227K106
0001419521,41902R103
0001549802,47215P106
0001076522,44931J100
0001511261,29260D105
0000800459,413086109
0001412665,598511103
0001069878,89531P105
0000719413,422704106
0000822663,458334109
0001001385,610249
0001610114,090572207
0000750556,51286867
0000103595,927107409
0001581091,75524W108
0001499274,45249J104
0000897075,76028H209
0001025362,38115J100
0001335112,81747V109
0001157377,00726W107
0001089872,36268Q103
0001383496,33737M102
0001486526,359362100
0000885125,46133G107
0001361658,98310W108
0000794170,14993902
0000930667,464286368
0001379246,09689U201
0001454981,670706100
0000922358,315293100
0000089089,12407862
0001282957,36242L204
0001364128,01535P106
0001314772,865646103
0001472341,95790C107
0000060086,540424108
0001018979,03071H100
0000942149,604673103
0001167470,09249P106
0000895531,46132H106
0001333513,242309102
0000066496,601158108
0001083643,312059108
0001370416,960908309
0001108967,126576206
0000918541,629337106
0001437106,897133
0001221715,460951106
0000315126,290160100
0000886035,369300108
0000831547,84763A108
0000887590,25158V108
0001286613,533535100
0001450011,72201R817
0000945699,46600W106
0001160110,92334N103
0001573312,67075B104
0000885012,P37149104
0000919239,75271371
0000909108,25264R207
0001331745,874083108
0000764065,14504398
0000846596,25159F102
0000881524,928551100
0000946454,058516105
0001283630,12148851
0000936395,171779309
0000919991,35593142
0001485487,16112R101
0001060009,494580103
0001447380,60743E105
0001102750,23302R107
0001132597,185932477
0001045309,38388F108
0001576169,08180D106
0000107687,974637100
0001516212,78467V608
0000772406,172755100
0000724910,629445206
0000912892,212396019
0001504379,M20598104
0001533932,92210H105
0001605725,Y9384M101
0000003570,16411R208
0000855887,26202F107
0000844059,30292L107
0000313927,10054361
0001115836,G67743107
0000891037,09255A100
0001316360,451734107
0000879101,36928631
0001419242,04878Q863
0000928421,577223100
0001610128,G52237107
0000805264,05463D100
0000707549,512807108
0001548981,02927E303
0001302028,563420108
0000319815,577767106
0000763532,50216C108
0000927003,007973100
0001385292,61022P100
0001122130,88337U102
0001590976,56117J100
0000929869,114362252
0000706688,002535300
0000067716,14112776
0000059558,18329811
0000899715,10262683
0001409493,16934Q109
0000895655,471109108
0000095572,83416V105
0001459417,90214J101
0000066388,600548200
0001522420,05573H108
0001070750,79748706
0001524223,56382Q102
0001171264,167266351
0000888919,404132102
0001108205,231269101
0000070415,36225V104
0001080709,15295845
0001000623,808541106
0000890264,300614500
0001353487,55939L202
0001408075,388689101
0001005229,199333105
0001016281,143905107
0001572684,90265Y106
0001168164,880598
0000745308,18205737
0001553846,757468103
0000917523,76155G107
0001157377,00762W107
0000914025,727493108
0001423689,26090665
0000783280,32836889
0001173911,29250X103
0000885307,47733C207
0001517936,33738D309
0001166036,570759100
0001074769,67066X107
0001071371,30046676
0000704051,524901105
0001313275,10921T101
0000707388,872391107
0001178840,64123C101
0001048268,45811E301
0001423053,12026548
0001565146,40222T104
0001546429,09257R101
0001046102,767744105
0000886136,786598300
0001434620,46113M108
0001006281,74365A101
0000828916,11816178
0000054681,486026107
0000934549,003881307
0000723603,230215105
0001113481,584688105
0001261694,88164L100
0001169770,05990K106
0001609951,63546L102
0001084554,53224K104
